Joint physio angles_angle
Time - s,left_ankle Plantar/Dorsi,left_ankle Int/Ext,left_ankle Sup/Pro,
1.33,11.8797,56.6362,-2.41886
1.34,11.7657,57.4307,-2.4426
1.35,11.6854,58.0618,-2.49826
1.36,11.6766,58.4715,-2.53251
1.37,11.6235,59.0022,-2.56378
1.38,11.5909,59.1996,-2.58993
1.39,11.5633,59.4296,-2.615
1.4,11.5248,59.5437,-2.60323
1.41,11.484,59.7626,-2.63418
1.42,11.3473,60.1713,-2.58431
1.43,11.2334,60.5159,-2.58647
1.44,11.1766,60.7061,-2.56462
